id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
170337018,af0cfc1c-9668-4194-ba7c-0a58b9a2fe07,2023/06/28 9:42 PM,2023-06-28,2023-06-29 04:42:00 UTC,Tijuana,23647,jorgehvaldez,Jorge H. Valdez,2023-06-30 20:41:48 UTC,2024-04-25 00:58:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/170337018,https://inaturalist-open-data.s3.amazonaws.com/photos/295416220/medium.jpg,,"",,1,0,false,,"Ensenada, B.C., México",30.7733416667,-115.3905861111,27,,,,27,,open,false,,,,"MUNICIPIO ENSENADA, BC, MX",Baja California,Mexico,Sapo de arroyo,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
170724198,6a069fd3-fffd-48d3-9f0b-980748d5336e,2023/06/28 11:54 AM,2023-06-28,2023-06-28 18:54:00 UTC,Tijuana,2919601,enrique_rebelin,Enrique Rebelin,2023-07-02 21:05:18 UTC,2023-07-13 19:16:58 UTC,research,,https://www.inaturalist.org/observations/170724198,https://static.inaturalist.org/photos/296135369/medium.jpeg,,"",,1,0,false,,"Ensenada, B.C., México",30.773005,-115.39183,,,,,,,open,false,,,,"MUNICIPIO ENSENADA, BC, MX",Baja California,Mexico,Sapo de arroyo,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
170724202,7d1cc071-6bb6-4389-bd4d-5e275a8bf94d,2023/06/28 11:58 AM,2023-06-28,2023-06-28 18:58:00 UTC,Tijuana,2919601,enrique_rebelin,Enrique Rebelin,2023-07-02 21:05:18 UTC,2023-07-13 19:16:10 UTC,research,,https://www.inaturalist.org/observations/170724202,https://static.inaturalist.org/photos/296135459/medium.jpeg,,"",,1,0,false,,"Ensenada, B.C., México",30.7730183333,-115.3918383333,,,,,,,open,false,,,,"MUNICIPIO ENSENADA, BC, MX",Baja California,Mexico,Sapo de arroyo,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
170724234,396c2341-dc54-4339-9ee9-ebe1d98c19bc,2023/06/28 7:49 PM,2023-06-28,2023-06-29 02:49:00 UTC,Tijuana,2919601,enrique_rebelin,Enrique Rebelin,2023-07-02 21:05:24 UTC,2024-04-25 00:59:36 UTC,research,,https://www.inaturalist.org/observations/170724234,https://static.inaturalist.org/photos/296139312/medium.jpeg,,"",,2,0,false,,"Ensenada, B.C., México",30.7728766667,-115.3914266667,,,,,,,open,false,,,,"MUNICIPIO ENSENADA, BC, MX",Baja California,Mexico,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
170724237,44e4aa75-b9f9-4f5a-8129-0412a7677e4c,2023/06/28 8:05 PM,2023-06-28,2023-06-29 03:05:00 UTC,Tijuana,2919601,enrique_rebelin,Enrique Rebelin,2023-07-02 21:05:24 UTC,2023-07-13 19:15:02 UTC,research,,https://www.inaturalist.org/observations/170724237,https://static.inaturalist.org/photos/296140256/medium.jpeg,,"",,1,0,false,,"Ensenada, B.C., México",30.773005,-115.3922733333,,,,,,,open,false,,,,"MUNICIPIO ENSENADA, BC, MX",Baja California,Mexico,Sapo de arroyo,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
170724248,db5de332-7c03-477a-8ac2-01446a14e4fd,2023/06/28 8:43 PM,2023-06-28,2023-06-29 03:43:00 UTC,Tijuana,2919601,enrique_rebelin,Enrique Rebelin,2023-07-02 21:05:26 UTC,2023-07-13 19:14:39 UTC,research,,https://www.inaturalist.org/observations/170724248,https://static.inaturalist.org/photos/296140994/medium.jpeg,,"",,1,0,false,,"Ensenada, B.C., México",30.7732816667,-115.3905183333,,,,,,,open,false,,,,"MUNICIPIO ENSENADA, BC, MX",Baja California,Mexico,Sapo de arroyo,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
170724253,9cabd230-6168-4c2d-a792-7d462d488bf3,2023/06/28 9:31 PM,2023-06-28,2023-06-29 04:31:00 UTC,Tijuana,2919601,enrique_rebelin,Enrique Rebelin,2023-07-02 21:05:27 UTC,2023-07-13 19:13:55 UTC,research,,https://www.inaturalist.org/observations/170724253,https://static.inaturalist.org/photos/296141291/medium.jpeg,,"",,1,0,false,,"Ensenada, B.C., México",30.7767816667,-115.383805,,,,,,,open,false,,,,"MUNICIPIO ENSENADA, BC, MX",Baja California,Mexico,Sapo de arroyo,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
170724254,190705df-bfd4-4e92-9277-15e2e50a3779,2023/06/28 9:39 PM,2023-06-28,2023-06-29 04:39:00 UTC,Tijuana,2919601,enrique_rebelin,Enrique Rebelin,2023-07-02 21:05:27 UTC,2023-07-13 19:13:33 UTC,research,,https://www.inaturalist.org/observations/170724254,https://static.inaturalist.org/photos/296141496/medium.jpeg,,"",,1,0,false,,"Ensenada, B.C., México",30.7767416667,-115.3830333333,,,,,,,open,false,,,,"MUNICIPIO ENSENADA, BC, MX",Baja California,Mexico,Sapo de arroyo,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
170724261,33ff33fc-4da9-45c3-ad54-6342bc724940,2023/06/28 9:56 PM,2023-06-28,2023-06-29 04:56:00 UTC,Tijuana,2919601,enrique_rebelin,Enrique Rebelin,2023-07-02 21:05:28 UTC,2024-04-25 00:58:51 UTC,research,,https://www.inaturalist.org/observations/170724261,https://static.inaturalist.org/photos/296142322/medium.jpeg,,"",,2,0,false,,"Ensenada, B.C., México",30.7767283333,-115.3833083333,,,,,,,open,false,,,,"MUNICIPIO ENSENADA, BC, MX",Baja California,Mexico,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
172940377,7eda4b8f-04c3-4014-b86a-59a86e945371,2023-07-12 00:20:02,2023-07-12,2023-07-12 07:20:02 UTC,Tijuana,5993286,andres_medinaclark03,"",2023-07-15 01:24:27 UTC,2023-07-15 02:36:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/172940377,https://inaturalist-open-data.s3.amazonaws.com/photos/300282193/medium.jpeg,,"",,1,0,false,2,"22905 B.C., México",31.0988833333,-115.622525,,,,,,,open,false,gps,gps,,"MUNICIPIO ENSENADA, BC, MX",Baja California,Mexico,Sapo de arroyo,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
172940696,713ac21d-208f-4d0d-b8c8-bcb05ab1bb42,2023-07-13 00:20:09,2023-07-13,2023-07-13 07:20:09 UTC,Tijuana,5993286,andres_medinaclark03,"",2023-07-15 01:27:30 UTC,2023-08-30 22:04:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/172940696,https://inaturalist-open-data.s3.amazonaws.com/photos/300282895/medium.jpeg,,"",,2,0,false,2,"22905 B.C., México",31.0989166667,-115.6224527778,,,,,,,open,false,gps,gps,,"MUNICIPIO ENSENADA, BC, MX",Baja California,Mexico,Sapo de arroyo,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
172940951,0ed6e056-4b8a-4582-9c0d-02fa582b1a4b,2023-07-13 00:52:47,2023-07-13,2023-07-13 07:52:47 UTC,Tijuana,5993286,andres_medinaclark03,"",2023-07-15 01:29:47 UTC,2024-04-25 00:56:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/172940951,https://inaturalist-open-data.s3.amazonaws.com/photos/300283388/medium.jpeg,,"",,2,0,false,2,"22905 B.C., México",31.0990333333,-115.6220944444,,,,,,,open,false,gps,gps,,"MUNICIPIO ENSENADA, BC, MX",Baja California,Mexico,Sapo de arroyo,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
173145702,245df1e1-aa07-4e09-8f22-94e59a3ff12d,2023-07-13 23:23:19,2023-07-13,2023-07-14 06:23:19 UTC,Pacific Time (US & Canada),2442946,johnmeasey,John Measey,2023-07-16 03:45:44 UTC,2023-07-16 03:46:41 UTC,research,,https://www.inaturalist.org/observations/173145702,https://static.inaturalist.org/photos/300659035/medium.jpeg,,"",,1,0,false,2,"San Diego County, US-CA, US",33.0551120872,-116.8378222811,,,,,29012,,obscured,true,gps,gps,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
173502934,4c3c35c6-bfb3-4ada-80ae-a764f4a689f0,2023/06/20 10:46 PM,2023-06-20,2023-06-21 05:46:00 UTC,Pacific Time (US & Canada),206758,edervin,,2023-07-17 23:06:28 UTC,2023-07-18 04:16:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/173502934,https://inaturalist-open-data.s3.amazonaws.com/photos/301306796/medium.jpeg,,"predated, bullfrog","On June 20, CDFW fish biologist Austin Sturkie and I conducted a nighttime arroyo toad survey along San Ysabel Creek.  Due to the 2022-2023 rain year (July 1 - June 30) being above normal, flow in the creek along the low gradient portions remained several inches deep on this date.  Seven adult male AT individuals (some vocalizing) were observed, with some having trouble maintaining their positions while perched in the current.  In addition to the ATs, one large bullfrog was detected by eyeshine approximately 2 meters from a male AT.  This was the first bullfrog I have observed along this seasonal/ephemeral portion of the creek in over a decade of conducting AT surveys at this site.  Suspecting that it was focused on an AT, it was hand captured, put down with by pith, and dissected on site.  Because the partially digested AT was not part of a USFWS permitted project, it could not be collected for a museum voucher.",1,0,false,,"San Diego County, US-CA, US",33.1560993161,-116.895405148,4,,,,29012,,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
174147290,e70abc39-a5fc-4235-a62b-58616be30ca9,2023/07/20 8:23 PM,2023-07-20,2023-07-21 03:23:00 UTC,Pacific Time (US & Canada),206758,edervin,,2023-07-21 19:17:04 UTC,2024-06-05 16:37:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/174147290,https://inaturalist-open-data.s3.amazonaws.com/photos/302504495/medium.jpeg,,"mixed species, larvae","Survey conducted by CDFW fish biologist Austin Sturkie and I.  The accuracy is 150 meters to capture the linear distance up & down stream from central  point.  Multiple obs. all along drainage channel.  No adult ATs observed.  These observations were made in somewhat uncharacteristic locations at a fine scale in that they all occurred in a boulder strewn reach greater than the typical > 3% grade, and not in quiet channels of low-gradient sandy reaches.  The larvae all found in small residual puddles among boulders because that is the only place surface water remained after the late season stream flow dropped to mostly subsurface flow. 
All larvae observed were either P. hypochondriaca, P. cadaverina, or A. californicus.  Several fatty fat boreas metamorphs obs during this survey.  A. boreas tads were observed at this site 4 weeks ago when no AT tads were obs.",1,0,false,,"San Diego County, US-CA, US",33.0008487866,-116.8972862845,200,,,,29012,,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
174155077,285ee2ea-9d32-4b73-b5f2-4e1a67f7bcff,2023/07/20 8:13 PM,2023-07-20,2023-07-21 03:13:00 UTC,Pacific Time (US & Canada),206758,edervin,,2023-07-21 20:08:51 UTC,2023-07-21 21:40:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/174155077,https://inaturalist-open-data.s3.amazonaws.com/photos/302523306/medium.jpeg,,"","The seemingly low precision location metric is because the coordinates represent the midpoint of a stream reach where multiple obs were made. 
 All obs made along the creek channel mostly among a boulder(y) reach.  At least 5 individual AT metamorphs obs. Many P. cadaverina, a few A. boreas metamorphs also obs.
See companion record 174152330 for details of habitat characteristics.",1,0,false,,"San Diego County, Cleveland National Forest, US-CA, US",33.194663698,-116.9701213074,360,,,,29012,,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
174408809,9d299a88-3760-4fb2-a834-df07e24e1512,2023-07-22 07:31:59-07:00,2023-07-22,2023-07-22 14:31:59 UTC,Pacific Time (US & Canada),70290,erinriley,,2023-07-23 03:27:05 UTC,2023-07-23 03:30:37 UTC,research,,https://www.inaturalist.org/observations/174408809,https://static.inaturalist.org/photos/302994838/medium.jpg,,"","",1,0,false,3,"San Diego County, US-CA, US",32.8888789244,-116.588106143,4,,,,29039,,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
174528489,41e512d7-da4b-447d-9cc6-782c1f42ea9f,2023-07-22 20:50:00,2023-07-22,2023-07-23 03:50:00 UTC,Pacific Time (US & Canada),5387601,shelly199,Shelly Marshall,2023-07-23 18:34:48 UTC,2023-09-19 06:43:36 UTC,research,,https://www.inaturalist.org/observations/174528489,https://static.inaturalist.org/photos/303210702/medium.jpeg,,"",,2,0,false,2,"California, US",33.4363285343,-117.4560101622,,,,,28957,,obscured,true,gps,gps,,Orange,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
174719485,fbeeaf0e-2add-4609-a012-b38852a08198,2023/07/22 3:30 PM,2023-07-22,2023-07-22 22:30:00 UTC,Tijuana,1479478,e-meling,Erik Meling,2023-07-24 17:40:42 UTC,2024-04-25 00:54:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/174719485,https://inaturalist-open-data.s3.amazonaws.com/photos/303564144/medium.jpeg,,"",,2,0,false,,"Ensenada, B.C., México",32.1587194444,-116.1369555556,4,,,,4,,open,false,,,,"MUNICIPIO ENSENADA, BC, MX",Baja California,Mexico,Sapo de arroyo,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
174813101,6acf5dc5-91f8-4237-825d-b997e574d6a3,2019/04/28 11:55 AM,2019-04-28,2019-04-28 18:55:00 UTC,Pacific Time (US & Canada),696576,alexanderwalsh,Alexander Walsh,2023-07-25 04:56:52 UTC,2023-12-06 15:44:33 UTC,research,,https://www.inaturalist.org/observations/174813101,https://static.inaturalist.org/photos/303743151/medium.jpeg,,"","",1,0,false,,"San Diego County, US-CA, US",32.8668795556,-116.7543212959,2213,,,,29039,,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
175456805,98bd7950-2307-47e3-8199-2cb1a650acbe,2010/04/10,2010-04-10,,Pacific Time (US & Canada),7040527,kent_vansooy,Kent VanSooy,2023-07-29 00:09:55 UTC,2024-06-05 16:36:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/175456805,https://inaturalist-open-data.s3.amazonaws.com/photos/304928460/medium.jpg,,"",,2,0,false,,"San Diego County, US-CA, US",33.1203020069,-116.8762945696,,,,,29012,obscured,obscured,true,,,,San Diego,California,United States,Anaxyrus californicus,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
175456806,60c4e1f7-270e-41dc-8dfb-27028478fc74,2010/04/25,2010-04-25,,Pacific Time (US & Canada),7040527,kent_vansooy,Kent VanSooy,2023-07-29 00:09:55 UTC,2024-06-05 16:35:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/175456806,https://inaturalist-open-data.s3.amazonaws.com/photos/304928471/medium.jpg,,"",,1,0,false,,"San Diego County, US-CA, US",33.0661803002,-116.8158123803,,,,,29012,obscured,obscured,true,,,,San Diego,California,United States,Anaxyrus californicus,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
175456807,bf7add08-decd-4a43-9943-dbfa24c05dbc,2011/07/09,2011-07-09,,Pacific Time (US & Canada),7040527,kent_vansooy,Kent VanSooy,2023-07-29 00:09:55 UTC,2023-07-31 06:25:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/175456807,https://inaturalist-open-data.s3.amazonaws.com/photos/304928484/medium.jpg,,"",,1,0,false,,"San Diego County, US-CA, US",33.0740172952,-116.9466710211,,,,,29012,obscured,obscured,true,,,,San Diego,California,United States,Anaxyrus californicus,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
175456809,7a7a8ff3-403b-4ec7-89ef-d3781482e962,2011/07/09,2011-07-09,,Pacific Time (US & Canada),7040527,kent_vansooy,Kent VanSooy,2023-07-29 00:09:56 UTC,2023-07-31 06:25:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/175456809,https://inaturalist-open-data.s3.amazonaws.com/photos/304928497/medium.jpg,,"",,1,0,false,,"San Diego County, US-CA, US",33.0790991607,-116.9755877198,,,,,29012,obscured,obscured,true,,,,San Diego,California,United States,Anaxyrus californicus,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
175456810,cd82bd6e-53a0-4b14-b593-ced4c76c61cf,2011/07/09,2011-07-09,,Pacific Time (US & Canada),7040527,kent_vansooy,Kent VanSooy,2023-07-29 00:09:56 UTC,2023-07-31 06:24:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/175456810,https://inaturalist-open-data.s3.amazonaws.com/photos/304928502/medium.jpg,,"",,1,0,false,,"San Diego County, US-CA, US",33.0915098995,-116.976998871,,,,,29012,obscured,obscured,true,,,,San Diego,California,United States,Anaxyrus californicus,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
175456811,f3c088be-7f6d-4818-9f7a-1e3141a94e1d,2011/07/09,2011-07-09,,Pacific Time (US & Canada),7040527,kent_vansooy,Kent VanSooy,2023-07-29 00:09:56 UTC,2023-07-31 06:24:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/175456811,https://inaturalist-open-data.s3.amazonaws.com/photos/304928509/medium.jpg,,"",,1,0,false,,"San Diego County, US-CA, US",33.1585890672,-116.8455066355,,,,,29012,obscured,obscured,true,,,,San Diego,California,United States,Anaxyrus californicus,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
175456812,a5e46a6c-a157-497e-860b-f3c69ae20b95,2011/07/09,2011-07-09,,Pacific Time (US & Canada),7040527,kent_vansooy,Kent VanSooy,2023-07-29 00:09:57 UTC,2023-07-31 06:24:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/175456812,https://inaturalist-open-data.s3.amazonaws.com/photos/304928519/medium.jpg,,"",,1,0,false,,"San Diego County, US-CA, US",33.0915482197,-116.9194068575,,,,,29012,obscured,obscured,true,,,,San Diego,California,United States,Anaxyrus californicus,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
175456815,6f5d886b-427e-4c0a-b517-e9df9151298a,2011/07/20,2011-07-20,,Pacific Time (US & Canada),7040527,kent_vansooy,Kent VanSooy,2023-07-29 00:09:57 UTC,2023-07-31 06:24:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/175456815,https://inaturalist-open-data.s3.amazonaws.com/photos/304928526/medium.jpg,,"",,1,0,false,,"San Diego County, US-CA, US",33.0585034371,-116.9062680382,,,,,29012,obscured,obscured,true,,,,San Diego,California,United States,Anaxyrus californicus,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
175456816,e6b7d0af-644c-44d0-8947-4def3a2e39ec,2014/08/01,2014-08-01,,Pacific Time (US & Canada),7040527,kent_vansooy,Kent VanSooy,2023-07-29 00:09:57 UTC,2023-07-31 06:24:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/175456816,https://inaturalist-open-data.s3.amazonaws.com/photos/304928532/medium.jpg,,"",,1,0,false,,"San Diego County, US-CA, US",33.0878607596,-116.8711264837,,,,,29012,obscured,obscured,true,,,,San Diego,California,United States,Anaxyrus californicus,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
175583196,a19bc73d-f160-4433-bbc8-4b4e16b4a451,2023-07-28 16:21:03,2023-07-28,2023-07-28 23:21:03 UTC,Pacific Time (US & Canada),1977253,john1386,John Olson,2023-07-29 18:15:46 UTC,2023-11-06 16:37:58 UTC,research,,https://www.inaturalist.org/observations/175583196,https://static.inaturalist.org/photos/305157259/medium.jpeg,,"",,2,0,false,2,"Monterey County, US-CA, US",36.0540776373,-121.2812070542,135,,,,28592,,obscured,true,,,,Monterey,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
175652922,9cfea7f5-12d8-4ddf-8955-92290f8467ff,2023/07/22 3:30 PM,2023-07-22,2023-07-22 22:30:00 UTC,Tijuana,175484,c-meling-cm11,Cristian A. D. Meling L.,2023-07-30 01:59:16 UTC,2024-04-25 00:56:25 UTC,research,CC-BY,https://www.inaturalist.org/observations/175652922,https://inaturalist-open-data.s3.amazonaws.com/photos/305272407/medium.jpg,,"",,1,0,false,,"Ensenada, B.C., México",32.1589081574,-116.1359802558,2,,,,2,,open,false,,,,"MUNICIPIO ENSENADA, BC, MX",Baja California,Mexico,Sapo de arroyo,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
175857221,20d1af3f-d728-49b2-a53a-d5fb0420e85f,2020/06/09 9:13 PM,2020-06-09,2020-06-10 04:13:00 UTC,Pacific Time (US & Canada),173183,serpophaga,Adam J. Searcy,2023-07-31 01:30:17 UTC,2023-07-31 21:27:32 UTC,research,CC-BY,https://www.inaturalist.org/observations/175857221,https://inaturalist-open-data.s3.amazonaws.com/photos/305663280/medium.jpeg,,"",,2,0,false,,"Ventura County, US-CA, US",34.5187736518,-118.8128450092,5,,,,28818,,obscured,true,,,,Ventura,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
175862703,14126849-bd1d-4dce-8379-a94bf636656b,2020/06/11 5:14 AM,2020-06-11,2020-06-11 12:14:00 UTC,Pacific Time (US & Canada),173183,serpophaga,Adam J. Searcy,2023-07-31 02:06:14 UTC,2023-07-31 06:08:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/175862703,https://inaturalist-open-data.s3.amazonaws.com/photos/305673557/medium.jpeg,,"",,1,0,false,,"Ventura County, US-CA, US",34.5013204125,-118.9205881855,10,,,,28818,obscured,obscured,true,,,,Ventura,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
175871160,e9dff05f-a11a-4785-849b-ab4ecf945a3c,2020/06/11 9:52 PM,2020-06-11,2020-06-12 04:52:00 UTC,Pacific Time (US & Canada),173183,serpophaga,Adam J. Searcy,2023-07-31 03:04:12 UTC,2023-07-31 21:24:04 UTC,research,CC-BY,https://www.inaturalist.org/observations/175871160,https://inaturalist-open-data.s3.amazonaws.com/photos/305688895/medium.jpeg,,"",,2,0,false,,"Ventura County, US-CA, US",34.433765927,-118.9490724989,5,,,,28818,obscured,obscured,true,,,,Ventura,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
176058518,ddbddb8d-6af0-41d8-a09c-27ff274ae6e8,2020/06/12 10:54 AM,2020-06-12,2020-06-12 17:54:00 UTC,Pacific Time (US & Canada),173183,serpophaga,Adam J. Searcy,2023-08-01 04:57:15 UTC,2023-08-01 19:53:59 UTC,research,CC-BY,https://www.inaturalist.org/observations/176058518,https://inaturalist-open-data.s3.amazonaws.com/photos/306042405/medium.jpeg,,"",,1,0,false,,"Ventura County, US-CA, US",34.4415387373,-118.9358447036,10,,,,28818,obscured,obscured,true,,,,Ventura,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
